data,ano_mes,numero_pedido,cliente,segmento,regiao,vendedor,produto,categoria,tipo_operacao,quantidade,desconto_pct,receita_total,custo_produto,custo_entrega,custo_comissao,frete_subsidiado,margem_contribuicao
2025-04-23,2025-04,50674,Guarani Servicos S/A,Restaurante,Regiao Metropolitana,Simone Klein,LUVA PLASTICA DESCARTAVEL,Descartaveis,VENDA,20,0.02,732.0,644.4,51.88,25.62,51.88,10.1
2025-04-25,2025-04,50679,Horizonte Negocios EIRELI,Escola,Litoral,Simone Klein,Balde 20L - Caixa 24,Acessorios,VENDA,3,1.51,47.54,24.48,9.55,1.43,2.87,12.08
2025-04-25,2025-04,50681,Boreal Comercio EIRELI,Mercado,Interior Sul,Simone Klein,Copo Descartavel 200ml,Descartaveis,VENDA,5,8.63,155.0,149.3,16.25,5.43,16.25,-15.98
2025-04-25,2025-04,50682,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Embalagem Delivery 750ml,Descartaveis,VENDA,5,17.0,133.16,120.1,28.37,3.17,8.51,-18.48
2025-04-26,2025-04,50685,Zenite Servicos EIRELI,Industria,Interior Sul,Tarcisio Bueno,Desinfetante Lavanda 5L - Pacote 100,Quimicos,VENDA,5,0.49,282.4,187.3,12.92,7.91,12.92,74.27
2025-04-29,2025-04,50692,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,LUVA PLASTICA DESCARTAVEL,Descartaveis,VENDA,3,10.34,104.72,96.66,8.95,2.76,2.69,-3.65
2025-04-30,2025-04,50700,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,Saco Lixo 30L,Descartaveis,VENDA,3,0.09,91.03,52.65,44.67,2.09,13.4,-8.38
2025-04-30,2025-04,50702,BANDEIRANTE NEGOCIOS S/A,Condominio,Interior Sul,Simone Klein,Alcool 70 1L,Quimicos,VENDA,5,3.47,315.03,200.05,32.04,10.24,9.61,72.7
2025-05-01,2025-05,50711,Uniao Servicos LTDA,Industria,Interior Sul,Tarcisio Bueno,REMOVEDOR 1L - CAIXA 24,Quimicos,VENDA,2,5.19,32.38,20.14,4.91,0.81,1.47,6.52
2025-05-06,2025-05,50727,Aurora Negocios EIRELI,Hotel,Regiao Metropolitana,Rogerio Antunes,Bota PVC - Fardo 12,EPI,VENDA,2,2.31,82.33,36.28,35.97,1.71,10.8,8.37
2025-05-12,2025-05,50764,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Copo Descartavel 50ml - Pacote 100,Descartaveis,VENDA,3,0.17,95.9,72.0,20.34,2.29,6.1,1.27
2025-05-12,2025-05,50771,Jangada Comercio ME,Padaria,Regiao Metropolitana,Simone Klein,Saco Lixo 30L - Fardo 6,Descartaveis,VENDA,1,1.35,32.16,25.49,5.11,1.0,1.53,0.56
2025-05-16,2025-05,50792,Vitoria Comercio LTDA,Industria,Interior Sul,Simone Klein,DETERGENTE NEUTRO 5L - PACOTE 100,Quimicos,VENDA,3,2.42,48.63,32.88,1.61,1.7,1.61,12.44
2025-05-16,2025-05,50793,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Luva Plastica Descartavel - Fardo 6,Descartaveis,VENDA,50,32.88,581.5,762.5,12.28,16.28,12.28,-209.56
2025-05-19,2025-05,50798,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,papel toalha rolo 100f,Papel,VENDA,1,3.09,75.43,36.97,36.68,1.74,11.01,0.04
2025-05-21,2025-05,50804,Serrano Alimentos EIRELI,Padaria,Regiao Metropolitana,Simone Klein,Guardanapo 24x24 - Caixa 24,Papel,VENDA,1,3.79,65.35,48.9,9.58,2.29,9.58,4.58
2025-05-21,2025-05,50804,Serrano Alimentos EIRELI,Padaria,Regiao Metropolitana,Simone Klein,Luva Plastica Descartavel - Fardo 6,Descartaveis,VENDA,1,4.01,16.64,15.25,2.44,0.58,2.44,-1.63
2025-05-23,2025-05,50822,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Papel Toalha Rolo 100f - Caixa 24,Papel,VENDA,5,8.03,260.74,176.15,51.05,6.75,15.31,26.79
2025-05-26,2025-05,50834,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Vassoura Nylon - Caixa 24,Acessorios,VENDA,3,6.27,139.7,76.8,25.27,3.42,7.58,34.21
2025-05-27,2025-05,50840,Vitoria Empreendimentos EIRELI,Restaurante,Litoral,Tarcisio Bueno,Mop Umido,Acessorios,VENDA,1,0.51,49.89,24.11,13.2,1.14,3.96,11.44
2025-05-27,2025-05,50841,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,MASCARA DESCARTAVEL - CAIXA 24,EPI,VENDA,2,0.94,50.06,26.44,11.17,1.48,3.35,10.97
2025-05-27,2025-05,50845,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,1,1.91,58.49,23.73,33.18,0.99,9.95,0.59
2025-05-28,2025-05,50850,Horizonte Negocios EIRELI,Escola,Litoral,Simone Klein,Talher Descartavel Misto - Caixa 24,Descartaveis,VENDA,1,8.03,48.85,31.33,23.01,1.15,6.9,-6.64
2025-05-28,2025-05,50852,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,PRATO DESCARTAVEL 15CM - PACOTE 100,Descartaveis,VENDA,10,3.19,363.5,330.4,29.54,12.72,29.54,-9.16
2025-05-29,2025-05,50859,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,ESCOVA SANITARIA - CAIXA 24,Acessorios,VENDA,5,1.83,167.97,88.05,30.68,4.39,9.21,44.85
2025-05-30,2025-05,50863,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,Saco Lixo 100L - Pacote 100,Descartaveis,VENDA,3,4.3,60.37,47.76,12.05,1.56,3.61,-1.0
2025-06-03,2025-06,50875,querencia negocios me,Restaurante,Litoral,Rogerio Antunes,Saco Lixo 100L,Descartaveis,VENDA,5,10.83,136.35,134.55,18.19,4.09,18.19,-20.48
2025-06-04,2025-06,50881,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Prato Descartavel 15cm,Descartaveis,VENDA,3,3.41,108.64,84.03,23.46,2.77,7.04,-1.62
2025-06-04,2025-06,50882,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Prato Descartavel 15cm - Caixa 24,Descartaveis,VENDA,2,1.01,69.36,61.66,7.54,2.43,7.54,-2.27
2025-06-04,2025-06,50882,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,SACO LIXO 60L - PACOTE 100,Descartaveis,VENDA,2,3.13,29.36,26.66,3.19,1.03,3.19,-1.52
2025-06-04,2025-06,50886,Oriente Participacoes LTDA,Clinica,Regiao Metropolitana,Simone Klein,Rodo 40cm - Caixa 24,Acessorios,VENDA,5,1.33,59.9,35.8,2.37,2.1,2.37,19.63
2025-06-05,2025-06,50890,Vitoria Distribuidora LTDA ME,Hotel,Interior Sul,Tarcisio Bueno,Avental PVC - Pacote 100,EPI,VENDA,2,1.7,47.7,30.08,7.34,1.34,7.34,8.94
2025-06-05,2025-06,50890,Vitoria Distribuidora LTDA ME,Hotel,Interior Sul,Tarcisio Bueno,Guardanapo 24x24,Papel,VENDA,1,0.18,60.82,43.87,9.36,1.7,9.36,5.89
2025-06-05,2025-06,50892,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Saco Lixo 60L - Fardo 6,Descartaveis,VENDA,2,6.56,21.69,16.78,5.56,0.62,1.67,-1.27
2025-06-05,2025-06,50893,Vitoria Distribuidora LTDA ME,Hotel,Interior Sul,Tarcisio Bueno,Copo Descartavel 50ml,Descartaveis,VENDA,5,3.18,179.05,162.75,21.89,5.01,21.89,-10.6
2025-06-05,2025-06,50896,Alvorada Distribuidora ME,Mercado,Interior Sul,Simone Klein,Papel Toalha Interfolha 1000f - Pacote 100,Papel,VENDA,1,2.31,78.33,57.73,5.37,2.74,5.37,12.49
2025-06-06,2025-06,50899,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,escova sanitaria,Acessorios,VENDA,3,3.14,128.94,78.54,19.35,4.51,19.35,26.54
2025-06-07,2025-06,50906,Trevo Comercio LTDA,Restaurante,Interior Norte,Simone Klein,Prato Descartavel 15cm - Caixa 24,Descartaveis,DEVOLUCAO,-3,5.21,-54.04,-58.11,12.2,-2.19,3.66,-5.94
2025-06-10,2025-06,50913,Zenite Participacoes ME,Padaria,Interior Norte,Simone Klein,Detergente Neutro 5L - Caixa 24,Quimicos,VENDA,1,1.19,47.52,31.74,4.03,1.66,4.03,10.09
2025-06-11,2025-06,50916,Estrela Servicos ME,Hotel,Interior Sul,Tarcisio Bueno,Rodo 40cm,Acessorios,VENDA,3,0.26,69.24,40.95,7.03,1.94,7.03,19.32
2025-06-14,2025-06,50935,Imperial Distribuidora S/A,Clinica,Interior Norte,Rogerio Antunes,luva plastica descartavel - pacote 100,Descartaveis,VENDA,10,3.07,229.83,194.6,22.19,6.43,6.66,6.61
2025-06-20,2025-06,50969,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Bobina Papel Toalha 200m - Fardo 6,Papel,VENDA,3,1.92,90.89,60.78,11.55,2.9,3.46,15.66
2025-06-20,2025-06,50974,Querencia Alimentos LTDA,Mercado,Interior Norte,Simone Klein,Papel Toalha Interfolha 1000f - Caixa 24,Papel,VENDA,1,1.56,68.43,50.05,11.26,2.4,11.26,4.72
2025-06-23,2025-06,50981,Querencia Empreendimentos LTDA,Clinica,Interior Sul,Simone Klein,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,1,4.45,21.27,17.51,3.23,0.67,0.97,-0.14
2025-06-25,2025-06,50988,Aurora Industria LTDA ME,Clinica,Interior Sul,Tarcisio Bueno,Guardanapo 24x24,Papel,VENDA,2,1.45,144.54,87.74,34.92,3.36,10.48,18.52
2025-07-01,2025-07,51014,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Bobina Papel Toalha 200m,Papel,VENDA,10,1.74,480.5,352.1,50.79,14.42,50.79,63.19
2025-07-03,2025-07,51033,Guarani Servicos LTDA ME,Escola,Litoral,Tarcisio Bueno,Sabao Liquido 5L - Fardo 12,Quimicos,VENDA,3,4.63,57.15,31.23,17.18,1.26,5.15,7.48
2025-07-03,2025-07,51034,Querencia Negocios LTDA,Industria,Interior Norte,Simone Klein,Papel Toalha Rolo 100f - Caixa 24,Papel,VENDA,2,9.02,89.04,70.46,3.18,3.12,3.18,12.28
2025-07-03,2025-07,51034,Querencia Negocios LTDA,Industria,Interior Norte,Simone Klein,SACO LIXO 60L - CAIXA 24,Descartaveis,VENDA,10,14.28,97.5,100.1,3.48,3.41,3.48,-9.49
2025-07-04,2025-07,51038,UNIAO ALIMENTOS LTDA ME,Restaurante,Litoral,Simone Klein,Alvejante 5L,Quimicos,VENDA,5,2.61,328.14,208.2,29.91,10.75,8.97,79.28
2025-07-07,2025-07,51042,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Detergente Neutro 5L - Pacote 100,Quimicos,VENDA,2,4.21,56.4,29.52,19.37,1.5,5.81,6.01
2025-07-10,2025-07,51053,Uniao Servicos LTDA,Industria,Interior Sul,Tarcisio Bueno,Saco Lixo 100L - Pacote 100,Descartaveis,VENDA,1,1.77,20.24,15.92,3.53,0.5,1.06,0.29
2025-07-14,2025-07,51069,Estrela Negocios S/A,Padaria,Litoral,Tarcisio Bueno,Rodo 40cm,Acessorios,VENDA,3,0.13,83.58,40.95,20.36,1.94,6.11,20.33
2025-07-15,2025-07,51074,Oriente Participacoes LTDA,Clinica,Regiao Metropolitana,Simone Klein,papel toalha rolo 100f,Papel,VENDA,3,0.14,170.14,110.91,23.29,5.38,6.99,30.56
2025-07-16,2025-07,51077,Imperial Empreendimentos EIRELI,Padaria,Litoral,Rogerio Antunes,Papel Toalha Interfolha 1000f,Papel,VENDA,10,5.45,274.8,209.2,33.79,8.24,33.79,23.57
2025-07-16,2025-07,51080,Xavante Industria EIRELI,Escola,Regiao Metropolitana,Tarcisio Bueno,Marmitex Aluminio 800ml - Pacote 100,Descartaveis,VENDA,3,2.4,92.25,83.19,9.95,2.58,9.95,-3.47
2025-07-17,2025-07,51087,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Embalagem Delivery 750ml - Fardo 6,Descartaveis,VENDA,2,1.7,34.84,31.18,1.19,1.22,1.19,1.25
2025-07-17,2025-07,51087,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Bota PVC - Fardo 12,EPI,VENDA,10,2.39,285.6,181.4,9.72,10.0,9.72,84.48
2025-07-17,2025-07,51089,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,Vassoura Nylon,Acessorios,VENDA,5,1.19,100.63,50.45,23.05,2.96,6.92,24.17
2025-07-18,2025-07,51091,Oriente Participacoes LTDA,Clinica,Regiao Metropolitana,Simone Klein,Prato Descartavel 15cm,Descartaveis,VENDA,5,10.83,159.36,140.05,24.95,4.97,7.49,-10.61
2025-07-18,2025-07,51099,Boreal Participacoes EIRELI,Clinica,Litoral,Rogerio Antunes,MASCARA DESCARTAVEL - CAIXA 24,EPI,VENDA,50,8.35,977.0,661.0,53.25,29.31,53.25,233.44
2025-07-21,2025-07,51106,UNIAO ALIMENTOS LTDA ME,Restaurante,Litoral,Simone Klein,BOBINA PAPEL TOALHA 200M - PACOTE 100,Papel,VENDA,3,1.16,100.31,65.55,14.72,3.15,4.41,16.89
2025-07-22,2025-07,51111,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Alvejante 5L - Fardo 6,Quimicos,VENDA,3,2.14,70.23,47.37,6.71,1.97,6.71,14.18
2025-07-22,2025-07,51113,Aurora Distribuidora LTDA ME,Clinica,Litoral,Simone Klein,Limpador Multiuso 5L - Fardo 6,Quimicos,VENDA,1,0.79,39.07,25.99,2.69,1.37,2.69,9.02
2025-07-23,2025-07,51120,Horizonte Negocios LTDA ME,Mercado,Litoral,Simone Klein,Guardanapo 24x24,Papel,VENDA,2,2.14,132.11,87.74,18.36,4.17,5.51,21.84
2025-07-23,2025-07,51120,Horizonte Negocios LTDA ME,Mercado,Litoral,Simone Klein,DESINFETANTE LAVANDA 5L - PACOTE 100,Quimicos,VENDA,1,1.29,68.08,41.09,9.46,2.15,2.84,15.38
2025-07-23,2025-07,51122,Boreal Negocios ME,Padaria,Interior Norte,Rogerio Antunes,Papel Toalha Interfolha 1000f,Papel,VENDA,3,3.13,100.81,62.76,23.36,2.53,7.0,12.16
2025-07-24,2025-07,51126,Estrela Servicos ME,Hotel,Interior Sul,Tarcisio Bueno,Desengordurante 5L,Quimicos,VENDA,1,2.36,69.61,33.93,27.72,1.41,8.31,6.55
2025-07-25,2025-07,51132,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,luva plastica descartavel - pacote 100,Descartaveis,VENDA,1,8.04,28.31,19.46,11.4,0.61,3.42,-3.16
2025-07-30,2025-07,51160,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Saco Lixo 100L - Fardo 6,Descartaveis,VENDA,50,27.72,1014.0,1234.5,68.73,30.42,68.73,-319.65
2025-07-30,2025-07,51161,Trevo Comercio LTDA,Restaurante,Interior Norte,Simone Klein,sabao liquido 5l - pacote 100,Quimicos,VENDA,3,0.33,121.51,68.7,25.35,3.63,7.61,23.83
2025-07-31,2025-07,51166,Rio Claro Servicos S/A,Industria,Interior Norte,Rogerio Antunes,Marmitex Aluminio 800ml - Caixa 24,Descartaveis,VENDA,1,9.6,14.03,10.48,4.65,0.32,1.39,-1.42
2025-08-01,2025-08,51168,Bandeirante Comercio ME,Condominio,Litoral,Rogerio Antunes,Papel Higienico Rolao 300m - Fardo 12,Papel,DEVOLUCAO,-1,1.8,-39.25,-44.62,30.86,-1.83,9.26,-23.66
2025-08-02,2025-08,51172,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Desinfetante Lavanda 5L - Pacote 100,Quimicos,VENDA,2,0.02,137.25,74.92,33.92,3.18,10.17,25.23
2025-08-02,2025-08,51173,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Saco Lixo 100L - Pacote 100,Descartaveis,VENDA,2,1.57,39.83,31.84,6.02,1.0,1.81,0.97
2025-08-04,2025-08,51180,Estrela Comercio S/A,Restaurante,Interior Sul,Rogerio Antunes,Alcool 70 1L - Caixa 24,Quimicos,VENDA,2,3.75,36.3,24.9,4.37,1.09,4.37,5.94
2025-08-05,2025-08,51182,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Saco Lixo 60L - Fardo 6,Descartaveis,VENDA,1,0.8,9.45,8.39,0.57,0.33,0.57,0.16
2025-08-06,2025-08,51188,Querencia Negocios LTDA,Industria,Interior Norte,Simone Klein,Embalagem Delivery 750ml,Descartaveis,VENDA,1,1.58,29.44,24.02,3.66,0.94,1.09,0.82
2025-08-12,2025-08,51212,Nortao Industria ME,Padaria,Interior Norte,Simone Klein,Esponja Dupla Face - Fardo 6,Acessorios,VENDA,2,4.91,73.69,39.42,14.49,2.22,4.34,17.56
2025-08-13,2025-08,51215,Jangada Comercio ME,Padaria,Regiao Metropolitana,Simone Klein,Guardanapo 24x24 - Fardo 12,Papel,VENDA,3,1.13,204.66,149.04,20.12,7.16,20.12,28.34
2025-08-14,2025-08,51218,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Talher Descartavel Misto - Caixa 24,Descartaveis,VENDA,50,9.44,1612.0,1566.5,81.55,56.42,81.55,-92.47
2025-08-15,2025-08,51221,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,Marmitex Aluminio 800ml - Caixa 24,Descartaveis,VENDA,1,5.72,40.39,34.35,5.13,1.29,1.54,-0.38
2025-08-15,2025-08,51227,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Papel Toalha Rolo 100f - Caixa 24,Papel,VENDA,2,1.75,96.14,70.46,10.14,3.36,10.14,12.18
2025-08-18,2025-08,51231,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,SACO LIXO 60L,Descartaveis,VENDA,2,10.69,16.12,13.0,4.18,0.37,1.26,-1.43
2025-08-18,2025-08,51231,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Limpa Vidros 500ml - Caixa 24,Quimicos,VENDA,5,7.95,214.48,125.9,55.55,4.92,16.67,28.11
2025-08-18,2025-08,51237,Xavante Industria EIRELI,Escola,Regiao Metropolitana,Tarcisio Bueno,Desinfetante Lavanda 5L - Pacote 100,Quimicos,VENDA,1,0.92,67.8,37.46,16.51,1.57,4.95,12.26
2025-08-19,2025-08,51239,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,1,11.51,19.48,17.51,2.66,0.49,0.79,-1.18
2025-08-20,2025-08,51250,Luminar Participacoes LTDA,Condominio,Litoral,Simone Klein,Detergente Neutro 5L - Caixa 24,Quimicos,VENDA,2,1.7,106.46,63.48,17.02,3.31,5.1,22.65
2025-08-20,2025-08,51250,Luminar Participacoes LTDA,Condominio,Litoral,Simone Klein,Guardanapo 24x24 - Fardo 12,Papel,VENDA,2,3.06,150.64,99.36,24.09,4.68,7.23,22.51
2025-08-20,2025-08,51252,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Papel Toalha Rolo 100f - Fardo 6,Papel,VENDA,5,5.79,425.1,324.9,22.82,12.75,22.82,64.63
2025-08-20,2025-08,51252,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Desinfetante Lavanda 5L,Quimicos,VENDA,1,6.21,28.72,20.21,1.54,0.86,1.54,6.11
2025-08-22,2025-08,51264,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,PAPEL HIGIENICO ROLAO 300M,Papel,VENDA,3,5.96,55.01,37.62,8.38,1.38,2.51,7.63
2025-08-22,2025-08,51266,Querencia Empreendimentos LTDA,Clinica,Interior Sul,Simone Klein,BORRIFADOR 500ML - FARDO 12,Acessorios,VENDA,2,0.42,121.94,57.44,35.69,3.39,10.71,25.42
2025-08-25,2025-08,51273,Uniao Servicos LTDA,Industria,Interior Sul,Tarcisio Bueno,Prato Descartavel 15cm - Caixa 24,Descartaveis,VENDA,1,10.32,25.39,19.37,8.06,0.55,2.41,-2.59
2025-08-25,2025-08,51274,Jangada Empreendimentos ME,Condominio,Litoral,Rogerio Antunes,Vassoura Nylon - Caixa 24,Acessorios,VENDA,3,3.17,155.82,76.8,42.55,3.78,12.76,32.69
2025-08-25,2025-08,51276,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Papel Toalha Interfolha 1000f - Pacote 100,Papel,VENDA,3,4.86,228.84,173.19,7.74,6.41,7.74,41.5
2025-08-25,2025-08,51276,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,DETERGENTE NEUTRO 5L - PACOTE 100,Quimicos,VENDA,2,0.55,33.04,21.92,1.12,0.93,1.12,9.07
2025-08-25,2025-08,51279,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Alcool 70 1L - Caixa 24,Quimicos,VENDA,3,2.03,61.08,37.35,8.06,1.94,2.42,13.73
2025-08-27,2025-08,51286,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,BOBINA PAPEL TOALHA 200M - PACOTE 100,Papel,VENDA,5,1.49,149.5,109.25,11.0,5.23,11.0,24.02
2025-08-28,2025-08,51293,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,10,14.85,333.7,314.0,42.72,9.11,12.82,-32.13
2025-08-28,2025-08,51294,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Alvejante 5L - Caixa 24,Quimicos,DEVOLUCAO,-3,1.45,-144.22,-113.4,35.86,-5.93,10.76,-60.75
2025-08-29,2025-08,51299,Luminar Participacoes LTDA,Condominio,Litoral,Simone Klein,Alvejante 5L - Fardo 12,Quimicos,VENDA,5,5.5,138.26,85.05,23.58,4.26,7.07,25.37
2025-08-29,2025-08,51299,Luminar Participacoes LTDA,Condominio,Litoral,Simone Klein,Prato Descartavel 15cm,Descartaveis,VENDA,5,6.09,169.71,140.05,28.94,5.23,8.68,-4.51
2025-08-29,2025-08,51303,Trevo Empreendimentos LTDA,Padaria,Interior Norte,Rogerio Antunes,SABAO LIQUIDO 5L - FARDO 6,Quimicos,VENDA,2,10.34,85.42,56.02,13.31,2.28,3.99,13.81
2025-09-02,2025-09,51317,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,MOP UMIDO - CAIXA 24,Acessorios,VENDA,3,5.52,155.32,84.54,28.51,3.79,8.55,38.48
2025-09-03,2025-09,51328,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,SACO LIXO 60L,Descartaveis,VENDA,2,5.59,17.7,13.0,5.34,0.49,1.6,-1.13
2025-09-03,2025-09,51330,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,pano multiuso - caixa 24,Acessorios,VENDA,1,4.76,28.81,15.42,5.58,0.7,1.67,7.11
2025-09-03,2025-09,51332,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Oculos Protecao - Caixa 24,EPI,VENDA,2,0.39,71.96,35.52,21.26,1.6,6.38,13.58
2025-09-04,2025-09,51339,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Mop Umido - Caixa 24,Acessorios,VENDA,1,1.59,37.52,20.82,3.98,1.04,1.19,11.68
2025-09-04,2025-09,51343,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Rodo 40cm - Caixa 24,Acessorios,VENDA,5,5.79,64.76,35.8,10.8,1.72,3.24,16.44
2025-09-05,2025-09,51347,UNIAO ALIMENTOS EIRELI,Industria,Litoral,Simone Klein,Removedor 1L - Fardo 6,Quimicos,VENDA,2,0.89,38.56,19.86,12.46,1.04,3.74,5.2
2025-09-05,2025-09,51348,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,DETERGENTE NEUTRO 5L - PACOTE 100,Quimicos,DEVOLUCAO,-2,7.55,-25.0,-21.92,8.17,-0.92,2.45,-10.33
2025-09-08,2025-09,51358,Rio Claro Servicos S/A,Industria,Interior Norte,Rogerio Antunes,Alvejante 5L - Fardo 6,Quimicos,VENDA,20,2.28,467.4,315.8,39.96,14.02,39.96,97.62
2025-09-10,2025-09,51367,Oriente Alimentos ME,Padaria,Interior Norte,Tarcisio Bueno,saco lixo 30l - fardo 6,Descartaveis,VENDA,2,9.17,33.57,25.84,9.88,0.75,2.97,-2.9
2025-09-10,2025-09,51369,Central Alimentos LTDA ME,Clinica,Litoral,Tarcisio Bueno,Papel Toalha Interfolha 1000f - Caixa 24,Papel,VENDA,5,3.58,335.1,250.25,39.28,9.38,39.28,36.19
2025-09-10,2025-09,51369,Central Alimentos LTDA ME,Clinica,Litoral,Tarcisio Bueno,Bobina Papel Toalha 200m - Fardo 6,Papel,VENDA,2,2.99,54.6,40.52,6.4,1.53,6.4,6.15
2025-09-10,2025-09,51372,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Prato Descartavel 15cm,Descartaveis,VENDA,3,2.56,102.56,84.03,13.57,3.26,4.07,1.7
2025-09-11,2025-09,51375,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,saco lixo 100l - fardo 12,Descartaveis,VENDA,3,8.87,121.34,88.56,42.33,2.75,12.7,-12.3
2025-09-16,2025-09,51396,Luminar Participacoes LTDA,Condominio,Litoral,Simone Klein,Desinfetante Lavanda 5L,Quimicos,VENDA,10,3.98,318.29,202.1,34.7,10.29,10.41,71.2
2025-09-17,2025-09,51403,Alvorada Distribuidora ME,Mercado,Interior Sul,Simone Klein,Vassoura Nylon,Acessorios,VENDA,3,0.42,51.09,30.27,3.43,1.79,3.43,15.6
2025-09-17,2025-09,51403,Alvorada Distribuidora ME,Mercado,Interior Sul,Simone Klein,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,5,2.81,161.8,109.9,10.86,5.66,10.86,35.38
2025-09-18,2025-09,51413,Querencia Empreendimentos LTDA,Clinica,Interior Sul,Simone Klein,Talher Descartavel Misto - Fardo 6,Descartaveis,VENDA,5,17.34,170.45,181.45,12.64,5.97,12.64,-29.61
2025-09-18,2025-09,51413,Querencia Empreendimentos LTDA,Clinica,Interior Sul,Simone Klein,Guardanapo 24x24,Papel,VENDA,3,0.74,181.44,131.61,13.45,6.35,13.45,30.03
2025-09-18,2025-09,51416,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Alvejante 5L,Quimicos,VENDA,2,3.81,130.54,83.28,13.09,4.25,3.93,29.92
2025-09-18,2025-09,51417,Imperial Empreendimentos EIRELI,Padaria,Litoral,Rogerio Antunes,Talher Descartavel Misto - Caixa 24,Descartaveis,VENDA,2,8.02,75.28,62.66,14.0,1.96,4.2,-3.34
2025-09-24,2025-09,51431,Zenite Participacoes ME,Padaria,Interior Norte,Simone Klein,Luva Plastica Descartavel - Pacote 100,Descartaveis,VENDA,5,8.86,103.32,84.7,22.32,3.07,6.7,-6.77
